,stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation,spray_angle,team_abv
63,Minute Maid Park,Houston Astros,astros,HOU,7.700977888642873,431.3298569968006,431.3985982792733,outfield_outer,0.8,9.0,ENE,1.0228521152845163,HOU
64,Minute Maid Park,Houston Astros,astros,HOU,-6.592198683333008,434.6020968799469,434.6520904078655,outfield_outer,-0.7,9.0,ENE,-0.8690160531594502,HOU
65,Minute Maid Park,Houston Astros,astros,HOU,-20.329165251119118,432.17001649049513,432.6478916084096,outfield_outer,-2.0,9.0,ENE,-2.6931933044574006,HOU
66,Minute Maid Park,Houston Astros,astros,HOU,-32.28181035262744,423.6903433770876,424.9183713969513,outfield_outer,-3.3,9.0,ENE,-4.3570612330106595,HOU
67,Minute Maid Park,Houston Astros,astros,HOU,-42.97379067911044,413.7168180286188,415.94272707316003,outfield_outer,-4.4,9.0,ENE,-5.9301876587062985,HOU
68,Minute Maid Park,Houston Astros,astros,HOU,-54.27995287106913,404.41488179146444,408.0413090583962,outfield_outer,-5.7,9.0,ENE,-7.6444671912583635,HOU
69,Minute Maid Park,Houston Astros,astros,HOU,-65.77382611147078,395.31028742219326,400.7448309624954,outfield_outer,-7.1,21.0,ENE,-9.446636830142923,HOU
70,Minute Maid Park,Houston Astros,astros,HOU,-77.24500417234266,386.17853925245294,393.82820474001545,outfield_outer,-8.5,21.0,ENE,-11.311258677912774,HOU
71,Minute Maid Park,Houston Astros,astros,HOU,-88.69665662744214,377.02081760793527,387.3135600603759,outfield_outer,-9.9,21.0,ENE,-13.238486077847881,HOU
72,Minute Maid Park,Houston Astros,astros,HOU,-100.16729564597485,367.8868210075051,381.2796876153203,outfield_outer,-11.4,21.0,ENE,-15.23112877119315,HOU
73,Minute Maid Park,Houston Astros,astros,HOU,-111.6870999989355,358.8150184874789,375.7954573945008,outfield_outer,-13.0,21.0,ENE,-17.289616188235613,HOU
74,Minute Maid Park,Houston Astros,astros,HOU,-123.17642006690012,349.7045242503527,370.76365078262853,outfield_outer,-14.6,21.0,ENE,-19.403792235509254,HOU
75,Minute Maid Park,Houston Astros,astros,HOU,-134.63019781541317,340.5495342107043,366.19567913199757,outfield_outer,-16.2,21.0,ENE,-21.570482978742067,HOU
76,Minute Maid Park,Houston Astros,astros,HOU,-145.8828578778113,331.3388487462909,362.0320992828055,outfield_outer,-17.8,21.0,ENE,-23.76307713530517,HOU
77,Minute Maid Park,Houston Astros,astros,HOU,-143.4906292400505,316.87223532740586,347.84705576027596,outfield_outer,-18.3,21.0,ENE,-24.362650348150403,HOU
78,Minute Maid Park,Houston Astros,astros,HOU,-144.49590585371533,303.62074993364007,336.25083880750657,outfield_outer,-19.1,21.0,ENE,-25.450206243909324,HOU
79,Minute Maid Park,Houston Astros,astros,HOU,-155.42457711297234,293.84498582630965,332.41792199881525,outfield_outer,-20.9,21.0,ENE,-27.875881514757467,HOU
80,Minute Maid Park,Houston Astros,astros,HOU,-166.3436540010216,284.05829091322937,329.1797743831726,outfield_outer,-22.8,21.0,ENE,-30.353107372318636,HOU
81,Minute Maid Park,Houston Astros,astros,HOU,-177.07158352032488,274.06508961658096,326.29131008493,outfield_outer,-24.6,21.0,ENE,-32.86622648767903,HOU
82,Minute Maid Park,Houston Astros,astros,HOU,-187.55490799489877,263.81303697848074,323.6883717293289,outfield_outer,-26.6,21.0,ENE,-35.41049546853561,HOU
83,Minute Maid Park,Houston Astros,astros,HOU,-198.06717222487956,253.59061691703127,321.77446402957554,outfield_outer,-28.5,21.0,ENE,-37.991646814248874,HOU
84,Minute Maid Park,Houston Astros,astros,HOU,-208.58008880697506,243.3689010789054,320.5215678532096,outfield_outer,-30.4,21.0,ENE,-40.59833229662522,HOU
85,Minute Maid Park,Houston Astros,astros,HOU,-219.11550998555236,233.17036382168598,319.9687879793373,outfield_outer,-32.4,21.0,ENE,-43.22009752758477,HOU
86,Minute Maid Park,Houston Astros,astros,HOU,-229.60876534542768,222.92850446934798,320.02703515233173,outfield_outer,-34.4,21.0,ENE,-45.84572693036997,HOU
87,RingCentral Coliseum,Oakland Athletics,athletics,OAK,241.5466241332004,231.66530869604733,334.6843092876935,outfield_outer,34.6,8.0,NE,46.196240764984,OAK
88,RingCentral Coliseum,Oakland Athletics,athletics,OAK,235.38402451022867,245.48483184402644,340.1006346070555,outfield_outer,32.8,8.0,NE,43.79666040381799,OAK
89,RingCentral Coliseum,Oakland Athletics,athletics,OAK,229.23326406431983,259.3109060721504,346.1069709808541,outfield_outer,31.1,8.0,NE,41.47698272896493,OAK
